"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"1223","MTS_40214","40214","40214","Cuyamaca College Dr & Jamacha Rd","32.74114686","-116.93899841","MTS","1.00000000","N-S/B","","","32.74114208330276","-116.93898654687851"
"1224","MTS_40456","40456","40456","Cuyamaca College Dr & Jamacha Rd","32.74152853","-116.93906318","MTS","1.00000000","F-N/B","","","32.74152375421939","-116.93905131594792"
"1225","MTS_41166","41166","41166","Cuyamaca St & Beck Dr","32.85936589","-116.98263939","MTS","1.00000000","F-N/B","","","32.859361102216006","-116.98262751047099"
"1226","MTS_41167","41167","41167","Cuyamaca St & El Nopal","32.86242525","-116.98212427","MTS","2.00000000","F-N/B","","","32.86242046132596","-116.98211238998817"
"1227","MTS_41165","41165","41165","Cuyamaca St & Mast Bl","32.85577555","-116.98277883","MTS","1.00000000","F-N/B","cuymas","","32.85577076257584","-116.98276695049579"
"1228","MTS_41052","41052","41052","Cuyamaca St & River Park Dr","32.84792294","-116.98327675","MTS","0E-8","F-N/B","","","32.84791815353496","-116.98326487197242"
"1229","MTS_41053","41053","41053","Cuyamaca St & Riverwalk Dr","32.85132577","-116.98323998","MTS","1.00000000","N-N/B","","","32.85132098284656","-116.98322810095652"
"1230","MTS_41168","41168","41168","Cuyamaca St & Woodglen Vista Dr","32.86573328","-116.98185217","MTS","1.00000000","F-N/B","","","32.86572849150641","-116.98184029024983"
"1231","MTS_50116","50116","50116","D Av & 24th St","32.66282915","-117.09734291","MTS","2.00000000","F-S/B","","","32.66282439143997","-117.09733102432277"
"1232","MTS_50117","50117","50117","D Av & 26th St","32.66123108","-117.09671671","MTS","2.00000000","F-S/B","","","32.66122632145189","-117.09670482539107"
"1233","MTS_50149","50149","50149","D Av & 26th St","32.66131996","-117.09658110","MTS","1.00000000","N-N/B","","","32.66131520201568","-117.09656921516486"
"1234","MTS_50118","50118","50118","D Av & 29th St","32.65862696","-117.09570398","MTS","2.00000000","F-S/B","","","32.6586222018481","-117.0956920951337"
"1235","MTS_50080","50080","50080","D Av & 30th St","32.65842530","-117.09545187","MTS","1.00000000","F-N/B","","","32.65842054147699","-117.09543998557916"
"1236","MTS_50139","50139","50139","D Av & E 15th St","32.67145404","-117.10051939","MTS","1.00000000","F-N/B","","","32.67144928103391","-117.10050750357044"
"1237","MTS_50194","50194","50194","D Av & E 15th St","32.67124997","-117.10061816","MTS","1.00000000","N-S/B","","","32.67124521009618","-117.10060627387288"
"1238","MTS_50110","50110","50110","D Av & E 4th St","32.68020793","-117.10410722","MTS","2.00000000","F-S/B","","","32.6802031694071","-117.10409533229904"
"1239","MTS_50145","50145","50145","D Av & E 4th St","32.68034354","-117.10397204","MTS","2.00000000","N-N/B","","","32.68033878020026","-117.10396015201006"
"1240","MTS_50147","50147","50147","D Av & E 7th St","32.67767625","-117.10296152","MTS","1.00000000","N-N/B","8thdst","","32.67767148922925","-117.10294963270553"
"1241","MTS_50095","50095","50095","D Av & E 8th St","32.67714062","-117.10291409","MTS","1.00000000","N-S/B","8thdst","","32.677135859622695","-117.10290220273318"
"1242","MTS_99289","99289","99289","D Av & Plaza Bl","32.67514905","-117.10196216","MTS","1.00000000","N-N/B","","","32.67514429034917","-117.10195027315143"
"1243","MTS_99290","99290","99290","D Av & Plaza Bl","32.67538897","-117.10224395","MTS","2.00000000","N-S/B","","","32.67538420970178","-117.10223206282602"
"1244","MTS_99218","99218","99218","Daley Center Dr & Aero Dr","32.80807788","-117.11888035","MTS","1.00000000","F-S/B","","","32.80807310514072","-117.11886844994642"
"1245","MTS_22726","22726","22726","Day St & Main St","33.03574171","-116.88118849","MTS","1.00000000","M-Street-E/B","ramsta","","33.03573689545855","-116.8811766148907"
"1246","MTS_12972","12972","12972","Deep Dell Rd & Paradise Valley Rd","32.69602093","-117.02971391","MTS","1.00000000","F-N/B","deepar","","32.69601616401491","-117.02970203437171"
"1247","MTS_99434","99434","99434","Del Lago Transit Station","33.07198691","-117.07037836","MTS","1.00000000","M-TC-Bus","lagbrt","","33.07198210159492","-117.07036644915063"
"1248","MTS_99497","99497","99497","Del Lago Transit Station","33.07226078","-117.07052456","MTS","1.00000000","M-TC-Bus","lagbrt","","33.07225597151779","-117.07051264998995"
"1249","MTS_99504","99504","99504","Del Lago Transit Station","33.07240962","-117.07046066","MTS","1.00000000","M-TC-Bus","lagbrt","","33.07240481146078","-117.07044875039001"
"1250","MTS_10668","10668","10668","Del Sol Bl & Beyer Bl","32.57410296","-117.06593028","MTS","1.00000000","F-E/B","","","32.5740982100118","-117.06591840596143"
"1251","MTS_11421","11421","11421","Del Sol Bl & Beyer Bl","32.57393734","-117.06686683","MTS","0E-8","F-W/B","","","32.57393259060196","-117.06685495600057"
"1252","MTS_10684","10684","10684","Del Sol Bl & Del Sur Bl","32.57313017","-117.05756620","MTS","1.00000000","F-E/B","","","32.57312541983634","-117.05755432721548"
"1253","MTS_60208","60208","60208","Del Sol Bl & Kostner Dr","32.57371605","-117.04397093","MTS","1.00000000","F-W/B","","","32.573711298776054","-117.04395906045725"
"1254","MTS_10272","10272","10272","Del Sol Bl & Ocean Bluffs","32.57376204","-117.06303820","MTS","1.00000000","M-Street-E/B","","","32.57375728989474","-117.06302632745916"
"1255","MTS_11414","11414","11414","Del Sol Bl & Ocean Bluffs","32.57396150","-117.06279984","MTS","1.00000000","M-Street-W/B","","","32.57395675015619","-117.06278796714703"
"1256","MTS_60099","60099","60099","Del Sol Bl & Picador Bl","32.57329968","-117.05350056","MTS","1.00000000","F-E/B","","","32.573294929889286","-117.05348868813249"
"1257","MTS_60159","60159","60159","Del Sol Bl & Picador Bl","32.57354344","-117.05363262","MTS","1.00000000","N-W/B","","","32.57353869033792","-117.0536207485907"
"1258","MTS_60100","60100","60100","Del Sol Bl & Piccard Av","32.57354860","-117.04946160","MTS","2.00000000","F-E/B","","","32.573543849044434","-117.04944972956937"
"1259","MTS_60203","60203","60203","Del Sol Bl & Piccard Av","32.57374465","-117.05016775","MTS","1.00000000","F-W/B","","","32.573739899437015","-117.05015587878387"
"1260","MTS_60158","60158","60158","Del Sol Bl & Ruette Parc Lido","32.57337942","-117.05643888","MTS","2.00000000","M-Street-W/B","","","32.57337467006356","-117.05642700830742"
"1261","MTS_60101","60101","60101","Del Sol Bl & Twining Av","32.57352196","-117.04508580","MTS","2.00000000","F-E/B","","","32.5735172092956","-117.04507392993949"
"1262","MTS_99408","99408","99408","Dennery Rd & Del Sol Bl","32.57350050","-117.03601314","MTS","1.00000000","N-S/B","","","32.57349574837637","-117.0360012711297"
"1263","MTS_99410","99410","99410","Dennery Rd & Del Sol Bl","32.57355215","-117.03567277","MTS","1.00000000","F-N/B","","","32.57354739916312","-117.03566090157953"
"1264","MTS_91028","91028","91028","Dennery Rd & Home Depot Drwy","32.57663981","-117.03506402","MTS","1.00000000","F-S/B","","","32.57663505857687","-117.03505215106749"
"1265","MTS_99409","99409","99409","Dennery Rd & Home Depot Drwy","32.57674595","-117.03479879","MTS","1.00000000","M-Street-N/B","","","32.57674119857021","-117.03478692119715"
"1266","MTS_60474","60474","60474","Dennery Rd & Palm Promenade Drwy","32.57872686","-117.03491378","MTS","1.00000000","F-S/B","","","32.5787221076681","-117.03490191183695"
"1267","MTS_60478","60478","60478","Dennery Rd & Palm Promenade Drwy","32.57889393","-117.03457442","MTS","1.00000000","N-N/B","","","32.57888917839162","-117.03456255135694"
"1268","MTS_60473","60473","60473","Dennery Rd & Wal-Mart Drwy","32.58084158","-117.03343932","MTS","1.00000000","F-S/B","denwal","","32.58083682830188","-117.03342745166516"
"1269","MTS_60479","60479","60479","Dennery Rd & Wal-Mart Drwy","32.58098725","-117.03300561","MTS","1.00000000","N-N/B","denwal","","32.58098249747656","-117.03299374148648"
"1270","MTS_99465","99465","99465","Denver St & Ingulf St","32.78945564","-117.20354670","MTS","0E-8","N-S/B","","","32.789450871206206","-117.20353478739493"
"1271","MTS_99114","99114","99114","Division St & 58th St","32.69295657","-117.07323518","MTS","1.00000000","M-Street-W/B","","","32.69295180627205","-117.07322329607322"
"1272","MTS_50071","50071","50071","Division St & Drexel Av","32.69095699","-117.08041591","MTS","2.00000000","N-W/B","","","32.690952226829296","-117.08040402646562"
"1273","MTS_50081","50081","50081","Division St & Euclid Av","32.68952575","-117.08559632","MTS","1.00000000","F-W/B","diveuc","","32.68952098744648","-117.08558443453792"
"1274","MTS_59013","59013","59013","Division St & Euclid Av","32.68937020","-117.08543234","MTS","2.00000000","N-E/B","diveuc","","32.68936543782707","-117.08542045571552"
"1275","MTS_50086","50086","50086","Division St & Harbison Av","32.69144977","-117.07866213","MTS","2.00000000","F-W/B","","","32.691445006806056","-117.0786502452202"
"1276","MTS_50054","50054","50054","Division St & Highland Av","32.68536435","-117.10049432","MTS","1.00000000","N-W/B","","","32.68535958884136","-117.10048243268146"
"1277","MTS_59010","59010","59010","Division St & Highland Av","32.68507606","-117.10084904","MTS","1.00000000","F-E/B","","","32.685071298298524","-117.10083715231337"
"1278","MTS_99310","99310","99310","Division St & Palm Av","32.68712753","-117.09349098","MTS","1.00000000","F-E/B","","","32.687122768176636","-117.09347909318029"
"1279","MTS_99313","99313","99313","Division St & Palm Av","32.68727190","-117.09368087","MTS","1.00000000","N-W/B","","","32.6872671379036","-117.09366898380235"
"1280","MTS_50026","50026","50026","E 4th St & F Av","32.68102893","-117.10184022","MTS","2.00000000","F-E/B","","","32.681024169416794","-117.10182833257103"
"1281","MTS_50077","50077","50077","E 4th St & F Av","32.68102533","-117.10236018","MTS","2.00000000","F-W/B","","","32.6810205695119","-117.10234829322248"
"1282","MTS_99306","99306","99306","E 4th St & Highland Av","32.68156335","-117.10047065","MTS","2.00000000","F-W/B","","","32.681558589164894","-117.10045876258091"
"1283","MTS_50034","50034","50034","E 4th St & M Av","32.68294470","-117.09504022","MTS","1.00000000","N-E/B","","","32.68293993874419","-117.0950283332071"
"1284","MTS_41252","41252","41252","E Douglas Av & El Cajon Library","32.79378982","-116.96055517","MTS","1.00000000","M-Street-E/B","","","32.793785039139514","-116.96054329989632"
"1285","MTS_41282","41282","41282","E Douglas Av & First Baptist Church","32.79393614","-116.96044246","MTS","1.00000000","M-Street-W/B","","","32.793931358475774","-116.96043058884727"
"1286","MTS_41266","41266","41266","E Main St & 1523","32.80451725","-116.92577674","MTS","1.00000000","M-Street-N/B","","","32.80451246515371","-116.92576487378696"
"1287","MTS_41156","41156","41156","E Main St & 1625","32.80971488","-116.92017959","MTS","1.00000000","M-Street-N/B","","","32.80971009453713","-116.92016772494787"
"1288","MTS_41259","41259","41259","E Main St & 1st St","32.79485057","-116.94415980","MTS","1.00000000","F-E/B","","","32.79484578770757","-116.94414793135147"
"1289","MTS_41276","41276","41276","E Main St & 1st St","32.79507203","-116.94485468","MTS","1.00000000","F-W/B","","","32.79506724768688","-116.9448428117922"
"1290","MTS_41261","41261","41261","E Main St & 2nd St","32.79484122","-116.93797369","MTS","1.00000000","N-E/B","","","32.794836437616105","-116.93796182286907"
"1291","MTS_41273","41273","41273","E Main St & 2nd St","32.79515297","-116.93726998","MTS","1.00000000","F-W/B","","","32.79514818766825","-116.93725811242126"
"1292","MTS_88906","88906","88906","E Main St & 3rd St","32.80392461","-116.92674234","MTS","0E-8","N-S/B","","","32.803919825167185","-116.92673047412688"
"1293","MTS_41258","41258","41258","E Main St & Anza St","32.79485710","-116.94787604","MTS","1.00000000","F-E/B","emaanz","","32.794852318234845","-116.94786417136625"
"1294","MTS_41277","41277","41277","E Main St & Anza St","32.79507425","-116.94787125","MTS","1.00000000","N-W/B","emaanz","","32.7950694679021","-116.9478593807162"
"1295","MTS_41280","41280","41280","E Main St & Ballantyne St","32.79508360","-116.95781589","MTS","1.00000000","F-W/B","emabal","","32.795078818066216","-116.95780401933706"
"1296","MTS_41260","41260","41260","E Main St & Ballard St","32.79483730","-116.94064527","MTS","1.00000000","F-E/B","","","32.79483251727274","-116.9406334029956"
"1297","MTS_99128","99128","99128","E Main St & Broadway","32.80677515","-116.92350613","MTS","1.00000000","F-S/B","broem1","","32.806770365765225","-116.92349426477124"
"1298","MTS_99242","99242","99242","E Main St & Broadway","32.80813621","-116.92138479","MTS","1.00000000","F-N/B","broemn","","32.80813142504389","-116.92137292459542"
"1299","MTS_40685","40685","40685","E Main St & Greenfield Dr","32.81215496","-116.91876282","MTS","1.00000000","F-S/B","emagre","","32.81215017447996","-116.91875095578153"
"1300","MTS_40876","40876","40876","E Main St & Greenfield Dr","32.81279960","-116.91797681","MTS","1.00000000","F-N/B","","","32.81279481429318","-116.91796494513252"
"1301","MTS_41032","41032","41032","E Main St & Greenfield Dr","32.81127930","-116.91906537","MTS","1.00000000","N-N/B","emagre","","32.811274514652254","-116.9190535047505"
"1302","MTS_40688","40688","40688","E Main St & Lavala Ln","32.82088368","-116.91425577","MTS","2.00000000","N-S/B","","","32.820878893403226","-116.91424390489864"
"1303","MTS_40878","40878","40878","E Main St & Lavala Ln","32.82104491","-116.91391846","MTS","1.00000000","F-N/B","","","32.8210401233911","-116.91390659574714"
"1304","MTS_41256","41256","41256","E Main St & Lincoln Av","32.79485304","-116.95343401","MTS","1.00000000","F-E/B","","","32.79484825804354","-116.95342214028635"
"1305","MTS_41279","41279","41279","E Main St & Lincoln Av","32.79507253","-116.95301924","MTS","1.00000000","N-W/B","","","32.7950677482781","-116.9530073706793"
"1306","MTS_88909","88909","88909","E Main St & Madison Av","32.79996080","-116.93093366","MTS","0E-8","F-N/B","","","32.79995601661175","-116.93092179364324"
"1307","MTS_88905","88905","88905","E Main St & Melody Ln","32.79661096","-116.93411571","MTS","0E-8","F-N/B","","","32.79660617665112","-116.93410384342546"
"1308","MTS_41257","41257","41257","E Main St & Mollison Av","32.79486126","-116.95053793","MTS","1.00000000","F-E/B","","","32.79485647782665","-116.9505260600745"
"1309","MTS_41278","41278","41278","E Main St & Mollison Av","32.79507120","-116.95132058","MTS","1.00000000","F-W/B","","","32.795066418426245","-116.95130871069945"
"1310","MTS_41265","41265","41265","E Main St & Oakdale Av","32.80116126","-116.92930146","MTS","1.00000000","M-Street-N/B","emnmad","","32.80115647612986","-116.92928959391949"
"1311","MTS_41274","41274","41274","E Main St & Orlando St","32.79501732","-116.93990800","MTS","1.00000000","N-W/B","","","32.795012537290376","-116.93989613289625"
"1312","MTS_40475","40475","40475","E Main St & Pepper Dr","32.81470259","-116.91707209","MTS","1.00000000","F-S/B","","","32.814697804186416","-116.91706022565992"
"1313","MTS_40755","40755","40755","E Main St & Pepper Dr","32.81393888","-116.91720756","MTS","1.00000000","N-N/B","","","32.813934094547534","-116.91719569454503"
"1314","MTS_41033","41033","41033","E Main St & Pepper Dr","32.81555821","-116.91610016","MTS","1.00000000","F-N/B","","","32.815553423948764","-116.9160882958593"
"1315","MTS_41275","41275","41275","E Main St & Safari Dr","32.79506862","-116.94252796","MTS","1.00000000","F-W/B","","","32.79506383829615","-116.94251609286441"
"1316","MTS_40687","40687","40687","E Main St & Sydney Ter","32.81755316","-116.91516156","MTS","2.00000000","F-S/B","","","32.81754837350839","-116.91514969519913"
"1317","MTS_40877","40877","40877","E Main St & Sydney Ter","32.81801976","-116.91477123","MTS","2.00000000","F-N/B","","","32.8180149728754","-116.91475936488241"
"1318","MTS_41255","41255","41255","E Main St & Taft Av","32.79486217","-116.95616753","MTS","1.00000000","F-E/B","emaba1","","32.79485738775521","-116.95615565938938"
"1319","MTS_88907","88907","88907","E Main St & Walter Way","32.79657101","-116.93443073","MTS","0E-8","N-S/B","","","32.79656622675837","-116.93441886376328"
"1320","MTS_30187","30187","30187","E Naples St & Jamul Av","32.61863550","-117.05185764","MTS","2.00000000","M-Street-W/B","","","32.61863074437882","-117.05184576619139"
"1321","MTS_30122","30122","30122","E Naples St & Melrose Av","32.61992928","-117.04689072","MTS","0E-8","N-E/B","melnap","","32.61992452405933","-117.04687884675484"
"1322","MTS_30262","30262","30262","E Naples St & Melrose Av","32.62003309","-117.04698909","MTS","2.00000000","M-Street-W/B","melnap","","32.62002833337596","-117.04697721616633"
"1323","MTS_30119","30119","30119","E Naples St & Monserate Av","32.61938599","-117.04887338","MTS","2.00000000","F-E/B","","","32.619381234403775","-117.04886150593599"
"1324","MTS_30190","30190","30190","E Naples St & Monserate Av","32.61945887","-117.04907864","MTS","2.00000000","N-W/B","","","32.61945411425982","-117.04906676640998"
"1325","MTS_30197","30197","30197","E Naples St & Nacion Av","32.62171299","-117.04092774","MTS","1.00000000","N-W/B","","","32.62170823378334","-117.04091586801758"
"1326","MTS_30195","30195","30195","E Naples St & Neptune Av","32.62123711","-117.04269998","MTS","2.00000000","M-Street-W/B","","","32.621232353907644","-117.04268810712982"
"1327","MTS_30131","30131","30131","E Naples St & Oleander Av","32.62266948","-117.03706173","MTS","2.00000000","N-E/B","napole","","32.62266472305629","-117.03704985822053"
"1328","MTS_30270","30270","30270","E Naples St & Oleander Av","32.62273087","-117.03734808","MTS","1.00000000","F-W/B","napole","","32.62272611256862","-117.03733620820232"
"1329","MTS_30048","30048","30048","E Naples St & Osage Av","32.62177190","-117.04031445","MTS","1.00000000","N-E/B","","","32.62176714301983","-117.04030257756514"
"1330","MTS_30046","30046","30046","E Naples St & Via Trieste","32.62113905","-117.04256270","MTS","2.00000000","N-E/B","","","32.62113429326512","-117.04255082699969"
"1331","MTS_30648","30648","30648","E Orange Av & East Orange Village","32.60411420","-117.04097459","MTS","1.00000000","M-Street-W/B","","","32.60410944540685","-117.04096271859095"
"1332","MTS_30127","30127","30127","E Orange Av & Max Av","32.60220097","-117.04400964","MTS","0E-8","F-E/B","","","32.602196216205776","-117.0439977684976"
"1333","MTS_30193","30193","30193","E Orange Av & Max Av","32.60213556","-117.04434999","MTS","0E-8","N-W/B","","","32.60213080620602","-117.04433811839955"
"1334","MTS_30049","30049","30049","E Orange Av & Melrose Av","32.60434052","-117.03911278","MTS","1.00000000","N-E/B","","","32.604335765471376","-117.03910090854764"
"1335","MTS_30269","30269","30269","E Orange Av & Melrose Av","32.60438408","-117.03960673","MTS","1.00000000","F-W/B","","","32.604379325611816","-117.03959485858854"
"1336","MTS_39056","39056","39056","E Palomar & Santa Andrea St","32.62406146","-116.99522537","MTS","0E-8","F-E/B","","","32.6240567012228","-116.99521350488212"
"1337","MTS_30671","30671","30671","E Palomar St & Brandywine Av","32.61440419","-117.02676823","MTS","1.00000000","F-E/B","epamed","","32.614399433329666","-117.0267563604957"
"1338","MTS_39031","39031","39031","E Palomar St & Brashear Pl","32.61780544","-117.01379808","MTS","1.00000000","F-E/B","","","32.61780068278222","-117.01378621248226"
"1339","MTS_39038","39038","39038","E Palomar St & Brashear Pl","32.61800486","-117.01399466","MTS","1.00000000","M-Street-W/B","","","32.61800010233343","-117.01398279261325"
"1340","MTS_30675","30675","30675","E Palomar St & Davies Dr","32.61424315","-117.02353235","MTS","1.00000000","F-E/B","","","32.61423839378896","-117.02352048159236"
"1341","MTS_39009","39009","39009","E Palomar St & Davies Dr","32.61450432","-117.02352165","MTS","1.00000000","N-W/B","","","32.61449956317228","-117.02350978108551"
"1342","MTS_30112","30112","30112","E Palomar St & Hilltop Dr","32.61038848","-117.05336740","MTS","1.00000000","M-Street-E/B","hilpal","","32.61038372525209","-117.05335552547082"
"1343","MTS_30186","30186","30186","E Palomar St & Hilltop Dr","32.61039399","-117.05378636","MTS","1.00000000","N-W/B","hilpal","","32.61038923569602","-117.05377448595186"
"1344","MTS_30040","30040","30040","E Palomar St & Judson Wy","32.61176419","-117.04976235","MTS","1.00000000","N-E/B","","","32.61175943498737","-117.04975047627066"
"1345","MTS_30257","30257","30257","E Palomar St & Judson Wy","32.61169345","-117.05007346","MTS","1.00000000","F-W/B","","","32.611688695341215","-117.05006158672168"
"1346","MTS_39030","39030","39030","E Palomar St & Medical Center Ct","32.61536355","-117.02017776","MTS","1.00000000","M-Street-E/B","","","32.61535879285039","-117.0201658915528"
"1347","MTS_39039","39039","39039","E Palomar St & Medical Center Ct","32.61557416","-117.02034197","MTS","1.00000000","N-W/B","","","32.61556940336242","-117.02033010176916"
"1348","MTS_99051","99051","99051","E Palomar St & Medical Center Dr","32.61460496","-117.02674727","MTS","1.00000000","N-W/B","epamed","","32.61460020338263","-117.02673540034371"
"1349","MTS_39043","39043","39043","E Palomar St & Melrose Av","32.61348942","-117.04436451","MTS","1.00000000","N-W/B","","","32.6134846648641","-117.0443526368501"
"1350","MTS_39044","39044","39044","E Palomar St & Melrose Av","32.61342789","-117.04410416","MTS","1.00000000","F-E/B","","","32.61342313456199","-117.044092287583"
"1351","MTS_39041","39041","39041","E Palomar St & Nacion Av","32.61480886","-117.03920640","MTS","0E-8","F-W/B","","","32.61480410444567","-117.03919452886285"
"1352","MTS_99064","99064","99064","E Palomar St & Nacion Av","32.61457821","-117.03848632","MTS","0E-8","F-E/B","","","32.61457345397174","-117.03847444810098"
"1353","MTS_39042","39042","39042","E Palomar St & Nolan Av","32.61421440","-117.04189972","MTS","0E-8","N-W/B","","","32.61420964384202","-117.04188784856115"
"1354","MTS_99063","99063","99063","E Palomar St & Nolan Av","32.61393167","-117.04227064","MTS","1.00000000","N-E/B","","","32.61392691436473","-117.04225876814547"
"1355","MTS_39029","39029","39029","E Palomar St & Oleander Av","32.61461037","-117.03327149","MTS","1.00000000","F-E/B","","","32.614605613868044","-117.03325961906526"
"1356","MTS_39040","39040","39040","E Palomar St & Oleander Av","32.61484043","-117.03340018","MTS","1.00000000","N-W/B","","","32.61483567368621","-117.03338830884734"
"1357","MTS_30677","30677","30677","E Palomar St & Paseo Ladera","32.61636182","-117.01832564","MTS","1.00000000","F-W/B","","","32.6163570627023","-117.01831377214644"
"1358","MTS_99066","99066","99066","E Palomar St & Paseo Ladera","32.61621798","-117.01803211","MTS","1.00000000","N-E/B","","","32.616213223245914","-117.01802024134072"
"1359","MTS_99067","99067","99067","E Palomar St & Santa Carina Dr","32.61833465","-117.01088956","MTS","1.00000000","F-E/B","","","32.618329892549404","-117.01087769208944"
"1360","MTS_30656","30656","30656","E Palomar St & Santa Flora Rd","32.63130458","-116.99152268","MTS","1.00000000","F-E/B","","","32.63129981974105","-116.99151081462371"
"1361","MTS_39034","39034","39034","E Palomar St & Santa Flora Rd","32.63001837","-116.99196659","MTS","1.00000000","M-Street-W/B","","","32.63001360949427","-116.99195472488807"
"1362","MTS_39032","39032","39032","E Palomar St & Santa Maria Rd","32.61971166","-117.00642292","MTS","1.00000000","F-E/B","","","32.619706902196235","-117.00641105368197"
"1363","MTS_39036","39036","39036","E Palomar St & Santa Maria St","32.61944236","-117.00775539","MTS","1.00000000","F-W/B","","","32.61943760245162","-117.00774352313299"
"1364","MTS_39037","39037","39037","E Palomar St & Santa Olivia Rd","32.61841202","-117.01215679","MTS","1.00000000","F-W/B","","","32.61840726287665","-117.01214492311226"
"1365","MTS_30093","30093","30093","E St & 1st Av","32.64715668","-117.07226846","MTS","0E-8","M-Street-E/B","e1st","","32.64715192234837","-117.07225657994331"
"1366","MTS_30170","30170","30170","E St & 1st Av","32.64729256","-117.07250039","MTS","0E-8","M-Street-W/B","e1st","","32.64728780249069","-117.07248851055081"
"1367","MTS_30087","30087","30087","E St & 2nd Av","32.64602171","-117.07635442","MTS","1.00000000","F-E/B","","","32.64601695185156","-117.07634253944353"
"1368","MTS_30227","30227","30227","E St & 2nd Av","32.64582233","-117.07780469","MTS","0E-8","M-Street-W/B","","","32.64581757304948","-117.07779280970327"
"1369","MTS_10254","10254","10254","E St & 3rd Av","32.64451482","-117.08177193","MTS","1.00000000","N-E/B","e3rd","","32.64451006263991","-117.08176004869621"
"1370","MTS_11385","11385","11385","E St & 3rd Av","32.64469300","-117.08184184","MTS","1.00000000","F-W/B","e3rd","","32.64468824326224","-117.08182995895092"
"1371","MTS_11008","11008","11008","E St & 4th Av","32.64382497","-117.08502049","MTS","1.00000000","N-W/B","","","32.64382021294855","-117.0850086084351"
"1372","MTS_30080","30080","30080","E St & 4th Av","32.64373509","-117.08449337","MTS","1.00000000","F-E/B","","","32.64373033346992","-117.08448148806042"
"1373","MTS_30008","30008","30008","E St & 5th Av","32.64253487","-117.08881878","MTS","0E-8","F-E/B","","","32.642530112853166","-117.08880689729799"
"1374","MTS_30220","30220","30220","E St & 5th Av","32.64238366","-117.09003554","MTS","1.00000000","F-W/B","","","32.64237890314086","-117.09002365771785"
"1375","MTS_30073","30073","30073","E St & Ash Av","32.64151512","-117.09245388","MTS","1.00000000","N-E/B","","","32.6415103635637","-117.0924419966593"
"1376","MTS_30022","30022","30022","E St & Bonita Rd","32.64793451","-117.06648002","MTS","1.00000000","F-E/B","","","32.647929751653166","-117.06646814102083"
"1377","MTS_30159","30159","30159","E St & Brightwood Av","32.64305383","-117.08768023","MTS","1.00000000","N-W/B","","","32.64304907318019","-117.08766834817301"
"1378","MTS_30219","30219","30219","E St & Broadway","32.64111291","-117.09459727","MTS","1.00000000","F-W/B","","","32.641108153313695","-117.09458538667378"
"1379","MTS_30082","30082","30082","E St & Church Av","32.64499377","-117.08003520","MTS","1.00000000","F-E/B","","","32.64498901268549","-117.0800233191737"
"1380","MTS_30238","30238","30238","E St & E Flower St","32.64818684","-117.06656032","MTS","1.00000000","N-W/B","","","32.648182081086645","-117.06654844174356"
"1381","MTS_39051","39051","39051","E St & Guava St","32.64320807","-117.08641802","MTS","1.00000000","N-E/B","","","32.643203313094176","-117.08640613768999"
"1382","MTS_60445","60445","60445","E St & Jefferson Av","32.64077101","-117.09515598","MTS","1.00000000","M-Street-E/B","","","32.64076625349777","-117.09514409698475"
"1383","MTS_30231","30231","30231","E St & Minot Av","32.64659114","-117.07505054","MTS","1.00000000","F-W/B","","","32.646586382238986","-117.075038659468"
"1384","MTS_75012","75012","75012","E Street Station","32.63910499","-117.09905693","MTS","0E-8","M-TC-Train-N/B","estS","estS","32.63910023421237","-117.09904504609493"
"1385","MTS_75013","75013","75013","E Street Station","32.63884492","-117.09906612","MTS","0E-8","M-TC-Train-S/B","estS","estS","32.638840164209746","-117.09905423644848"
"1386","MTS_70019","70019","70019","E Street Transit Center","32.63905274","-117.09842364","MTS","0E-8","M-TC-Bus","baytro","etro","32.639047984641294","-117.09841175546221"
"1387","MTS_91002","91002","91002","E Street Transit Center","32.63901294","-117.09861491","MTS","1.00000000","M-TC-Bus","baytro","etro","32.63900818389675","-117.0986030267281"
"1388","MTS_91007","91007","91007","E Street Transit Center","32.63858371","-117.09868225","MTS","1.00000000","M-TC-Bus","etro","etro","32.63857895468308","-117.09867036606913"
"1389","MTS_98030","98030","98030","Earlham St & Thomsen Wy (Health Clinic)","33.05113085","-116.85519045","MTS","2.00000000","N-E/B","","","33.051126032455876","-116.85517857905232"
"1390","MTS_98029","98029","98029","Earlham St & Thomsen Wy (Ramona Water Dist)","33.05122775","-116.85560886","MTS","1.00000000","M-Street-W/B","","","33.05122293219864","-116.855596988889"
"1391","MTS_30148","30148","30148","East H St & Auburn Av","32.64639673","-116.99238698","MTS","1.00000000","F-E/B","","","32.64639196805927","-116.9923751137951"
"1392","MTS_30279","30279","30279","East H St & Auburn Av","32.64644126","-116.99320602","MTS","1.00000000","F-W/B","","","32.6464364984933","-116.99319415368487"
"1393","MTS_30529","30529","30529","East H St & Baron Pl (Bonita Vista Hs)","32.64542977","-116.99685217","MTS","1.00000000","F-W/B","","","32.645425008782354","-116.99684030399227"
"1394","MTS_30063","30063","30063","East H St & Buena Vista Wy","32.64103145","-117.00599177","MTS","1.00000000","N-E/B","","","32.64102668879165","-117.00597990148945"
"1395","MTS_30276","30276","30276","East H St & Buena Vista Wy","32.64136402","-117.00599137","MTS","1.00000000","F-W/B","","","32.64135925930377","-117.0059795022291"
